,tid,offence,label_dk,Anmeldte forbrydelser,population
27339,2011K4,Særlove i alt,Morsø,69,21439
27340,2012K1,Seksualforbrydelser i alt,Morsø,2,21474
27341,2012K1,Voldsforbrydelser i alt,Morsø,14,21474
27342,2012K1,Ejendomsforbrydelser i alt,Morsø,248,21474
27343,2012K1,Andre straffelovsforbrydelser i alt,Morsø,6,21474
27344,2012K1,Særlove i alt,Morsø,47,21474
27345,2012K2,Seksualforbrydelser i alt,Morsø,1,21366
27346,2012K2,Voldsforbrydelser i alt,Morsø,15,21366
27347,2012K2,Ejendomsforbrydelser i alt,Morsø,197,21366
27348,2012K2,Andre straffelovsforbrydelser i alt,Morsø,2,21366
27349,2012K2,Særlove i alt,Morsø,52,21366
27350,2012K3,Seksualforbrydelser i alt,Morsø,2,21327
27351,2012K3,Voldsforbrydelser i alt,Morsø,13,21327
27352,2012K3,Ejendomsforbrydelser i alt,Morsø,231,21327
27353,2012K3,Andre straffelovsforbrydelser i alt,Morsø,3,21327
27354,2012K3,Særlove i alt,Morsø,34,21327
27355,2012K4,Seksualforbrydelser i alt,Morsø,4,21193
27356,2012K4,Voldsforbrydelser i alt,Morsø,18,21193
27357,2012K4,Ejendomsforbrydelser i alt,Morsø,264,21193
27358,2012K4,Andre straffelovsforbrydelser i alt,Morsø,2,21193
27359,2012K4,Særlove i alt,Morsø,32,21193
27360,2013K1,Seksualforbrydelser i alt,Morsø,3,21189
27361,2013K1,Voldsforbrydelser i alt,Morsø,18,21189
27362,2013K1,Ejendomsforbrydelser i alt,Morsø,268,21189
27363,2013K1,Andre straffelovsforbrydelser i alt,Morsø,2,21189
27364,2013K1,Særlove i alt,Morsø,45,21189
27365,2013K2,Seksualforbrydelser i alt,Morsø,2,21135
27366,2013K2,Voldsforbrydelser i alt,Morsø,11,21135
27367,2013K2,Ejendomsforbrydelser i alt,Morsø,275,21135
27368,2013K2,Andre straffelovsforbrydelser i alt,Morsø,1,21135
27369,2013K2,Særlove i alt,Morsø,70,21135
27370,2013K3,Seksualforbrydelser i alt,Morsø,2,21129
27371,2013K3,Voldsforbrydelser i alt,Morsø,12,21129
27372,2013K3,Ejendomsforbrydelser i alt,Morsø,212,21129
27373,2013K3,Andre straffelovsforbrydelser i alt,Morsø,2,21129
27374,2013K3,Særlove i alt,Morsø,67,21129
27375,2013K4,Seksualforbrydelser i alt,Morsø,4,20993
27376,2013K4,Voldsforbrydelser i alt,Morsø,12,20993
27377,2013K4,Ejendomsforbrydelser i alt,Morsø,180,20993
27378,2013K4,Andre straffelovsforbrydelser i alt,Morsø,2,20993
27379,2013K4,Særlove i alt,Morsø,50,20993
27380,2014K1,Seksualforbrydelser i alt,Morsø,4,21003
27381,2014K1,Voldsforbrydelser i alt,Morsø,11,21003
27382,2014K1,Ejendomsforbrydelser i alt,Morsø,153,21003
27383,2014K1,Andre straffelovsforbrydelser i alt,Morsø,1,21003
27384,2014K1,Særlove i alt,Morsø,40,21003
27385,2014K2,Seksualforbrydelser i alt,Morsø,2,20971
27386,2014K2,Voldsforbrydelser i alt,Morsø,13,20971
27387,2014K2,Ejendomsforbrydelser i alt,Morsø,363,20971
27388,2014K2,Andre straffelovsforbrydelser i alt,Morsø,1,20971
27389,2014K2,Særlove i alt,Morsø,47,20971
27390,2014K3,Seksualforbrydelser i alt,Morsø,2,20941
27391,2014K3,Voldsforbrydelser i alt,Morsø,16,20941
27392,2014K3,Ejendomsforbrydelser i alt,Morsø,246,20941
27393,2014K3,Andre straffelovsforbrydelser i alt,Morsø,6,20941
27394,2014K3,Særlove i alt,Morsø,83,20941
27395,2014K4,Seksualforbrydelser i alt,Morsø,0,20855
27396,2014K4,Voldsforbrydelser i alt,Morsø,12,20855
27397,2014K4,Ejendomsforbrydelser i alt,Morsø,182,20855
27398,2014K4,Andre straffelovsforbrydelser i alt,Morsø,2,20855
27399,2014K4,Særlove i alt,Morsø,50,20855
27400,2015K1,Seksualforbrydelser i alt,Morsø,1,20816
27401,2015K1,Voldsforbrydelser i alt,Morsø,11,20816
27402,2015K1,Ejendomsforbrydelser i alt,Morsø,162,20816
27403,2015K1,Andre straffelovsforbrydelser i alt,Morsø,1,20816
27404,2015K1,Særlove i alt,Morsø,43,20816
27405,2015K2,Seksualforbrydelser i alt,Morsø,2,20784
27406,2015K2,Voldsforbrydelser i alt,Morsø,10,20784
27407,2015K2,Ejendomsforbrydelser i alt,Morsø,171,20784
27408,2015K2,Andre straffelovsforbrydelser i alt,Morsø,5,20784
27409,2015K2,Særlove i alt,Morsø,47,20784
27410,2015K3,Seksualforbrydelser i alt,Morsø,4,20774
27411,2015K3,Voldsforbrydelser i alt,Morsø,11,20774
27412,2015K3,Ejendomsforbrydelser i alt,Morsø,200,20774
27413,2015K3,Andre straffelovsforbrydelser i alt,Morsø,4,20774
27414,2015K3,Særlove i alt,Morsø,52,20774
27415,2015K4,Seksualforbrydelser i alt,Morsø,7,20647
27416,2015K4,Voldsforbrydelser i alt,Morsø,20,20647
27417,2015K4,Ejendomsforbrydelser i alt,Morsø,148,20647
27418,2015K4,Andre straffelovsforbrydelser i alt,Morsø,3,20647
27419,2015K4,Særlove i alt,Morsø,62,20647
27420,2016K1,Seksualforbrydelser i alt,Morsø,3,20629
27421,2016K1,Voldsforbrydelser i alt,Morsø,25,20629
27422,2016K1,Ejendomsforbrydelser i alt,Morsø,229,20629
27423,2016K1,Andre straffelovsforbrydelser i alt,Morsø,5,20629
27424,2016K1,Særlove i alt,Morsø,42,20629
27425,2016K2,Seksualforbrydelser i alt,Morsø,2,20719
27426,2016K2,Voldsforbrydelser i alt,Morsø,14,20719
27427,2016K2,Ejendomsforbrydelser i alt,Morsø,176,20719
27428,2016K2,Andre straffelovsforbrydelser i alt,Morsø,1,20719
27429,2016K2,Særlove i alt,Morsø,48,20719
27430,2016K3,Seksualforbrydelser i alt,Morsø,3,20707
27431,2016K3,Voldsforbrydelser i alt,Morsø,11,20707
27432,2016K3,Ejendomsforbrydelser i alt,Morsø,186,20707
27433,2016K3,Andre straffelovsforbrydelser i alt,Morsø,2,20707
27434,2016K3,Særlove i alt,Morsø,50,20707
27435,2016K4,Seksualforbrydelser i alt,Morsø,3,20653
27436,2016K4,Voldsforbrydelser i alt,Morsø,15,20653
27437,2016K4,Ejendomsforbrydelser i alt,Morsø,190,20653
27438,2016K4,Andre straffelovsforbrydelser i alt,Morsø,2,20653
27439,2016K4,Særlove i alt,Morsø,45,20653
27440,2017K1,Seksualforbrydelser i alt,Morsø,3,20665
27441,2017K1,Voldsforbrydelser i alt,Morsø,22,20665
27442,2017K1,Ejendomsforbrydelser i alt,Morsø,181,20665
27443,2017K1,Andre straffelovsforbrydelser i alt,Morsø,1,20665
27444,2017K1,Særlove i alt,Morsø,40,20665
27445,2017K2,Seksualforbrydelser i alt,Morsø,3,20629
27446,2017K2,Voldsforbrydelser i alt,Morsø,21,20629
27447,2017K2,Ejendomsforbrydelser i alt,Morsø,157,20629
27448,2017K2,Andre straffelovsforbrydelser i alt,Morsø,10,20629
27449,2017K2,Særlove i alt,Morsø,45,20629
27450,2017K3,Seksualforbrydelser i alt,Morsø,7,20600
27451,2017K3,Voldsforbrydelser i alt,Morsø,27,20600
27452,2017K3,Ejendomsforbrydelser i alt,Morsø,130,20600
27453,2017K3,Andre straffelovsforbrydelser i alt,Morsø,4,20600
27454,2017K3,Særlove i alt,Morsø,44,20600
27455,2017K4,Seksualforbrydelser i alt,Morsø,0,20551
27456,2017K4,Voldsforbrydelser i alt,Morsø,8,20551
27457,2017K4,Ejendomsforbrydelser i alt,Morsø,356,20551
27458,2017K4,Andre straffelovsforbrydelser i alt,Morsø,1,20551
27459,2017K4,Særlove i alt,Morsø,51,20551
27460,2018K1,Seksualforbrydelser i alt,Morsø,2,20514
27461,2018K1,Voldsforbrydelser i alt,Morsø,6,20514
27462,2018K1,Ejendomsforbrydelser i alt,Morsø,111,20514
27463,2018K1,Andre straffelovsforbrydelser i alt,Morsø,7,20514
27464,2018K1,Særlove i alt,Morsø,67,20514
27465,2018K2,Seksualforbrydelser i alt,Morsø,0,20501
27466,2018K2,Voldsforbrydelser i alt,Morsø,15,20501
27467,2018K2,Ejendomsforbrydelser i alt,Morsø,94,20501
27468,2018K2,Andre straffelovsforbrydelser i alt,Morsø,2,20501
27469,2018K2,Særlove i alt,Morsø,60,20501
27470,2018K3,Seksualforbrydelser i alt,Morsø,1,20503
27471,2018K3,Voldsforbrydelser i alt,Morsø,8,20503
27472,2018K3,Ejendomsforbrydelser i alt,Morsø,128,20503
27473,2018K3,Andre straffelovsforbrydelser i alt,Morsø,2,20503
27474,2018K3,Særlove i alt,Morsø,74,20503
27475,2018K4,Seksualforbrydelser i alt,Morsø,8,20436
27476,2018K4,Voldsforbrydelser i alt,Morsø,15,20436
27477,2018K4,Ejendomsforbrydelser i alt,Morsø,177,20436
27478,2018K4,Andre straffelovsforbrydelser i alt,Morsø,5,20436
27479,2018K4,Særlove i alt,Morsø,80,20436
27480,2019K1,Seksualforbrydelser i alt,Morsø,0,20403
27481,2019K1,Voldsforbrydelser i alt,Morsø,17,20403
27482,2019K1,Ejendomsforbrydelser i alt,Morsø,158,20403
27483,2019K1,Andre straffelovsforbrydelser i alt,Morsø,3,20403
27484,2019K1,Særlove i alt,Morsø,50,20403
27485,2019K2,Seksualforbrydelser i alt,Morsø,5,20394
27486,2019K2,Voldsforbrydelser i alt,Morsø,17,20394
27487,2019K2,Ejendomsforbrydelser i alt,Morsø,123,20394
27488,2019K2,Andre straffelovsforbrydelser i alt,Morsø,1,20394
27489,2019K2,Særlove i alt,Morsø,67,20394
27490,2019K3,Seksualforbrydelser i alt,Morsø,11,20366
27491,2019K3,Voldsforbrydelser i alt,Morsø,36,20366
27492,2019K3,Ejendomsforbrydelser i alt,Morsø,118,20366
27493,2019K3,Andre straffelovsforbrydelser i alt,Morsø,3,20366
27494,2019K3,Særlove i alt,Morsø,74,20366
27495,2019K4,Seksualforbrydelser i alt,Morsø,4,20241
27496,2019K4,Voldsforbrydelser i alt,Morsø,18,20241
27497,2019K4,Ejendomsforbrydelser i alt,Morsø,121,20241
27498,2019K4,Andre straffelovsforbrydelser i alt,Morsø,4,20241
27499,2019K4,Særlove i alt,Morsø,57,20241
27500,2020K1,Seksualforbrydelser i alt,Morsø,0,20247
27501,2020K1,Voldsforbrydelser i alt,Morsø,15,20247
27502,2020K1,Ejendomsforbrydelser i alt,Morsø,147,20247
27503,2020K1,Andre straffelovsforbrydelser i alt,Morsø,6,20247
27504,2020K1,Særlove i alt,Morsø,49,20247
27505,2020K2,Seksualforbrydelser i alt,Morsø,4,20196
27506,2020K2,Voldsforbrydelser i alt,Morsø,19,20196
27507,2020K2,Ejendomsforbrydelser i alt,Morsø,169,20196
27508,2020K2,Andre straffelovsforbrydelser i alt,Morsø,2,20196
27509,2020K2,Særlove i alt,Morsø,44,20196
27510,2020K3,Seksualforbrydelser i alt,Morsø,1,20214
27511,2020K3,Voldsforbrydelser i alt,Morsø,17,20214
27512,2020K3,Ejendomsforbrydelser i alt,Morsø,135,20214
27513,2020K3,Andre straffelovsforbrydelser i alt,Morsø,5,20214
27514,2020K3,Særlove i alt,Morsø,36,20214
27515,2020K4,Seksualforbrydelser i alt,Morsø,8,20135
27516,2020K4,Voldsforbrydelser i alt,Morsø,16,20135
27517,2020K4,Ejendomsforbrydelser i alt,Morsø,101,20135
27518,2020K4,Andre straffelovsforbrydelser i alt,Morsø,6,20135
27519,2020K4,Særlove i alt,Morsø,50,20135
27520,2021K1,Seksualforbrydelser i alt,Morsø,0,20066
27521,2021K1,Voldsforbrydelser i alt,Morsø,15,20066
27522,2021K1,Ejendomsforbrydelser i alt,Morsø,129,20066
27523,2021K1,Andre straffelovsforbrydelser i alt,Morsø,10,20066
27524,2021K1,Særlove i alt,Morsø,57,20066
27525,2021K2,Seksualforbrydelser i alt,Morsø,5,20078
27526,2021K2,Voldsforbrydelser i alt,Morsø,16,20078
27527,2021K2,Ejendomsforbrydelser i alt,Morsø,77,20078
27528,2021K2,Andre straffelovsforbrydelser i alt,Morsø,7,20078
27529,2021K2,Særlove i alt,Morsø,39,20078
27530,2021K3,Seksualforbrydelser i alt,Morsø,6,20082
27531,2021K3,Voldsforbrydelser i alt,Morsø,16,20082
27532,2021K3,Ejendomsforbrydelser i alt,Morsø,72,20082
27533,2021K3,Andre straffelovsforbrydelser i alt,Morsø,2,20082
27534,2021K3,Særlove i alt,Morsø,45,20082
27535,2021K4,Seksualforbrydelser i alt,Morsø,2,20055
27536,2021K4,Voldsforbrydelser i alt,Morsø,12,20055
27537,2021K4,Ejendomsforbrydelser i alt,Morsø,105,20055
27538,2021K4,Andre straffelovsforbrydelser i alt,Morsø,4,20055
27539,2021K4,Særlove i alt,Morsø,57,20055
27540,2022K1,Seksualforbrydelser i alt,Morsø,5,20068
27541,2022K1,Voldsforbrydelser i alt,Morsø,19,20068
27542,2022K1,Ejendomsforbrydelser i alt,Morsø,93,20068
27543,2022K1,Andre straffelovsforbrydelser i alt,Morsø,6,20068
27544,2022K1,Særlove i alt,Morsø,55,20068
27545,2022K2,Seksualforbrydelser i alt,Morsø,3,20049
27546,2022K2,Voldsforbrydelser i alt,Morsø,24,20049
27547,2022K2,Ejendomsforbrydelser i alt,Morsø,134,20049
27548,2022K2,Andre straffelovsforbrydelser i alt,Morsø,7,20049
27549,2022K2,Særlove i alt,Morsø,38,20049
27550,2008K1,Seksualforbrydelser i alt,Rebild,2,28753
27551,2008K1,Voldsforbrydelser i alt,Rebild,12,28753
27552,2008K1,Ejendomsforbrydelser i alt,Rebild,312,28753
27553,2008K1,Andre straffelovsforbrydelser i alt,Rebild,2,28753
27554,2008K1,Særlove i alt,Rebild,46,28753
27555,2008K2,Seksualforbrydelser i alt,Rebild,1,28798
27556,2008K2,Voldsforbrydelser i alt,Rebild,8,28798
27557,2008K2,Ejendomsforbrydelser i alt,Rebild,331,28798
27558,2008K2,Andre straffelovsforbrydelser i alt,Rebild,1,28798
27559,2008K2,Særlove i alt,Rebild,42,28798
27560,2008K3,Seksualforbrydelser i alt,Rebild,1,28890
27561,2008K3,Voldsforbrydelser i alt,Rebild,10,28890
27562,2008K3,Ejendomsforbrydelser i alt,Rebild,325,28890
27563,2008K3,Andre straffelovsforbrydelser i alt,Rebild,3,28890
27564,2008K3,Særlove i alt,Rebild,48,28890
27565,2008K4,Seksualforbrydelser i alt,Rebild,1,28873
27566,2008K4,Voldsforbrydelser i alt,Rebild,6,28873
27567,2008K4,Ejendomsforbrydelser i alt,Rebild,346,28873
27568,2008K4,Andre straffelovsforbrydelser i alt,Rebild,2,28873
27569,2008K4,Særlove i alt,Rebild,29,28873
27570,2009K1,Seksualforbrydelser i alt,Rebild,2,28900
27571,2009K1,Voldsforbrydelser i alt,Rebild,13,28900
27572,2009K1,Ejendomsforbrydelser i alt,Rebild,340,28900
27573,2009K1,Andre straffelovsforbrydelser i alt,Rebild,5,28900
27574,2009K1,Særlove i alt,Rebild,36,28900
27575,2009K2,Seksualforbrydelser i alt,Rebild,5,28866
27576,2009K2,Voldsforbrydelser i alt,Rebild,13,28866
27577,2009K2,Ejendomsforbrydelser i alt,Rebild,300,28866
27578,2009K2,Andre straffelovsforbrydelser i alt,Rebild,5,28866
27579,2009K2,Særlove i alt,Rebild,51,28866
27580,2009K3,Seksualforbrydelser i alt,Rebild,1,28892
27581,2009K3,Voldsforbrydelser i alt,Rebild,14,28892
27582,2009K3,Ejendomsforbrydelser i alt,Rebild,285,28892
27583,2009K3,Andre straffelovsforbrydelser i alt,Rebild,2,28892
27584,2009K3,Særlove i alt,Rebild,47,28892
27585,2009K4,Seksualforbrydelser i alt,Rebild,0,28868
27586,2009K4,Voldsforbrydelser i alt,Rebild,8,28868
27587,2009K4,Ejendomsforbrydelser i alt,Rebild,301,28868
27588,2009K4,Andre straffelovsforbrydelser i alt,Rebild,3,28868
27589,2009K4,Særlove i alt,Rebild,40,28868
27590,2010K1,Seksualforbrydelser i alt,Rebild,1,28852
27591,2010K1,Voldsforbrydelser i alt,Rebild,17,28852
27592,2010K1,Ejendomsforbrydelser i alt,Rebild,218,28852
27593,2010K1,Andre straffelovsforbrydelser i alt,Rebild,3,28852
27594,2010K1,Særlove i alt,Rebild,52,28852
27595,2010K2,Seksualforbrydelser i alt,Rebild,5,28896
27596,2010K2,Voldsforbrydelser i alt,Rebild,9,28896
27597,2010K2,Ejendomsforbrydelser i alt,Rebild,247,28896
27598,2010K2,Andre straffelovsforbrydelser i alt,Rebild,5,28896
27599,2010K2,Særlove i alt,Rebild,47,28896
27600,2010K3,Seksualforbrydelser i alt,Rebild,2,28901
27601,2010K3,Voldsforbrydelser i alt,Rebild,9,28901
27602,2010K3,Ejendomsforbrydelser i alt,Rebild,328,28901
27603,2010K3,Andre straffelovsforbrydelser i alt,Rebild,2,28901
27604,2010K3,Særlove i alt,Rebild,52,28901
27605,2010K4,Seksualforbrydelser i alt,Rebild,4,28894
27606,2010K4,Voldsforbrydelser i alt,Rebild,4,28894
27607,2010K4,Ejendomsforbrydelser i alt,Rebild,375,28894
27608,2010K4,Andre straffelovsforbrydelser i alt,Rebild,2,28894
27609,2010K4,Særlove i alt,Rebild,71,28894
27610,2011K1,Seksualforbrydelser i alt,Rebild,5,28940
27611,2011K1,Voldsforbrydelser i alt,Rebild,9,28940
27612,2011K1,Ejendomsforbrydelser i alt,Rebild,269,28940
27613,2011K1,Andre straffelovsforbrydelser i alt,Rebild,2,28940
27614,2011K1,Særlove i alt,Rebild,122,28940
27615,2011K2,Seksualforbrydelser i alt,Rebild,3,28958
27616,2011K2,Voldsforbrydelser i alt,Rebild,11,28958
27617,2011K2,Ejendomsforbrydelser i alt,Rebild,247,28958
27618,2011K2,Andre straffelovsforbrydelser i alt,Rebild,7,28958
27619,2011K2,Særlove i alt,Rebild,76,28958
27620,2011K3,Seksualforbrydelser i alt,Rebild,0,29005
27621,2011K3,Voldsforbrydelser i alt,Rebild,10,29005
27622,2011K3,Ejendomsforbrydelser i alt,Rebild,343,29005
27623,2011K3,Andre straffelovsforbrydelser i alt,Rebild,3,29005
27624,2011K3,Særlove i alt,Rebild,61,29005
27625,2011K4,Seksualforbrydelser i alt,Rebild,0,28938
27626,2011K4,Voldsforbrydelser i alt,Rebild,12,28938
27627,2011K4,Ejendomsforbrydelser i alt,Rebild,313,28938
27628,2011K4,Andre straffelovsforbrydelser i alt,Rebild,4,28938
27629,2011K4,Særlove i alt,Rebild,103,28938
27630,2012K1,Seksualforbrydelser i alt,Rebild,4,28911
27631,2012K1,Voldsforbrydelser i alt,Rebild,8,28911
27632,2012K1,Ejendomsforbrydelser i alt,Rebild,328,28911
27633,2012K1,Andre straffelovsforbrydelser i alt,Rebild,5,28911
27634,2012K1,Særlove i alt,Rebild,91,28911
27635,2012K2,Seksualforbrydelser i alt,Rebild,4,28879
27636,2012K2,Voldsforbrydelser i alt,Rebild,11,28879
27637,2012K2,Ejendomsforbrydelser i alt,Rebild,255,28879
27638,2012K2,Andre straffelovsforbrydelser i alt,Rebild,3,28879
27639,2012K2,Særlove i alt,Rebild,92,28879
27640,2012K3,Seksualforbrydelser i alt,Rebild,1,28963
27641,2012K3,Voldsforbrydelser i alt,Rebild,8,28963
27642,2012K3,Ejendomsforbrydelser i alt,Rebild,327,28963
27643,2012K3,Andre straffelovsforbrydelser i alt,Rebild,5,28963
27644,2012K3,Særlove i alt,Rebild,58,28963
27645,2012K4,Seksualforbrydelser i alt,Rebild,1,28813
27646,2012K4,Voldsforbrydelser i alt,Rebild,3,28813
27647,2012K4,Ejendomsforbrydelser i alt,Rebild,377,28813
27648,2012K4,Andre straffelovsforbrydelser i alt,Rebild,3,28813
27649,2012K4,Særlove i alt,Rebild,59,28813
27650,2013K1,Seksualforbrydelser i alt,Rebild,1,28866
27651,2013K1,Voldsforbrydelser i alt,Rebild,8,28866
27652,2013K1,Ejendomsforbrydelser i alt,Rebild,265,28866
27653,2013K1,Andre straffelovsforbrydelser i alt,Rebild,2,28866
27654,2013K1,Særlove i alt,Rebild,69,28866
27655,2013K2,Seksualforbrydelser i alt,Rebild,5,28819
27656,2013K2,Voldsforbrydelser i alt,Rebild,8,28819
27657,2013K2,Ejendomsforbrydelser i alt,Rebild,292,28819
27658,2013K2,Andre straffelovsforbrydelser i alt,Rebild,2,28819
27659,2013K2,Særlove i alt,Rebild,62,28819
27660,2013K3,Seksualforbrydelser i alt,Rebild,0,28883
27661,2013K3,Voldsforbrydelser i alt,Rebild,10,28883
27662,2013K3,Ejendomsforbrydelser i alt,Rebild,284,28883
27663,2013K3,Andre straffelovsforbrydelser i alt,Rebild,6,28883
27664,2013K3,Særlove i alt,Rebild,73,28883
27665,2013K4,Seksualforbrydelser i alt,Rebild,0,28821
27666,2013K4,Voldsforbrydelser i alt,Rebild,7,28821
27667,2013K4,Ejendomsforbrydelser i alt,Rebild,271,28821
27668,2013K4,Andre straffelovsforbrydelser i alt,Rebild,3,28821
27669,2013K4,Særlove i alt,Rebild,135,28821
27670,2014K1,Seksualforbrydelser i alt,Rebild,3,28794
27671,2014K1,Voldsforbrydelser i alt,Rebild,8,28794
27672,2014K1,Ejendomsforbrydelser i alt,Rebild,211,28794
27673,2014K1,Andre straffelovsforbrydelser i alt,Rebild,7,28794
27674,2014K1,Særlove i alt,Rebild,78,28794
27675,2014K2,Seksualforbrydelser i alt,Rebild,0,28820
27676,2014K2,Voldsforbrydelser i alt,Rebild,5,28820
27677,2014K2,Ejendomsforbrydelser i alt,Rebild,218,28820
27678,2014K2,Andre straffelovsforbrydelser i alt,Rebild,3,28820
27679,2014K2,Særlove i alt,Rebild,122,28820
27680,2014K3,Seksualforbrydelser i alt,Rebild,2,28925
27681,2014K3,Voldsforbrydelser i alt,Rebild,4,28925
27682,2014K3,Ejendomsforbrydelser i alt,Rebild,259,28925
27683,2014K3,Andre straffelovsforbrydelser i alt,Rebild,1,28925
27684,2014K3,Særlove i alt,Rebild,99,28925
27685,2014K4,Seksualforbrydelser i alt,Rebild,2,28863
27686,2014K4,Voldsforbrydelser i alt,Rebild,2,28863
27687,2014K4,Ejendomsforbrydelser i alt,Rebild,249,28863
27688,2014K4,Andre straffelovsforbrydelser i alt,Rebild,2,28863
27689,2014K4,Særlove i alt,Rebild,89,28863
27690,2015K1,Seksualforbrydelser i alt,Rebild,1,28859
27691,2015K1,Voldsforbrydelser i alt,Rebild,12,28859
27692,2015K1,Ejendomsforbrydelser i alt,Rebild,173,28859
27693,2015K1,Andre straffelovsforbrydelser i alt,Rebild,1,28859
27694,2015K1,Særlove i alt,Rebild,86,28859
27695,2015K2,Seksualforbrydelser i alt,Rebild,1,28952
27696,2015K2,Voldsforbrydelser i alt,Rebild,4,28952
27697,2015K2,Ejendomsforbrydelser i alt,Rebild,214,28952
27698,2015K2,Andre straffelovsforbrydelser i alt,Rebild,4,28952
27699,2015K2,Særlove i alt,Rebild,98,28952
27700,2015K3,Seksualforbrydelser i alt,Rebild,0,29057
27701,2015K3,Voldsforbrydelser i alt,Rebild,4,29057
27702,2015K3,Ejendomsforbrydelser i alt,Rebild,213,29057
27703,2015K3,Andre straffelovsforbrydelser i alt,Rebild,0,29057
27704,2015K3,Særlove i alt,Rebild,95,29057
27705,2015K4,Seksualforbrydelser i alt,Rebild,1,29044
27706,2015K4,Voldsforbrydelser i alt,Rebild,5,29044
27707,2015K4,Ejendomsforbrydelser i alt,Rebild,233,29044
27708,2015K4,Andre straffelovsforbrydelser i alt,Rebild,5,29044
27709,2015K4,Særlove i alt,Rebild,107,29044
27710,2016K1,Seksualforbrydelser i alt,Rebild,2,29149
27711,2016K1,Voldsforbrydelser i alt,Rebild,13,29149
27712,2016K1,Ejendomsforbrydelser i alt,Rebild,341,29149
27713,2016K1,Andre straffelovsforbrydelser i alt,Rebild,4,29149
27714,2016K1,Særlove i alt,Rebild,71,29149
27715,2016K2,Seksualforbrydelser i alt,Rebild,2,29162
27716,2016K2,Voldsforbrydelser i alt,Rebild,17,29162
27717,2016K2,Ejendomsforbrydelser i alt,Rebild,155,29162
27718,2016K2,Andre straffelovsforbrydelser i alt,Rebild,0,29162
27719,2016K2,Særlove i alt,Rebild,101,29162
27720,2016K3,Seksualforbrydelser i alt,Rebild,1,29290
27721,2016K3,Voldsforbrydelser i alt,Rebild,10,29290
27722,2016K3,Ejendomsforbrydelser i alt,Rebild,153,29290
27723,2016K3,Andre straffelovsforbrydelser i alt,Rebild,0,29290
27724,2016K3,Særlove i alt,Rebild,76,29290
27725,2016K4,Seksualforbrydelser i alt,Rebild,4,29265
27726,2016K4,Voldsforbrydelser i alt,Rebild,6,29265
27727,2016K4,Ejendomsforbrydelser i alt,Rebild,186,29265
27728,2016K4,Andre straffelovsforbrydelser i alt,Rebild,31,29265
